Timestamp,Pulse Rate (bpm)
2025-06-23 15:02:44.127495,77
2025-06-23 15:02:44.178134,77
2025-06-23 15:02:44.228544,77
2025-06-23 15:02:44.278555,76
2025-06-23 15:02:44.327574,76
2025-06-23 15:02:44.377972,76
2025-06-23 15:02:44.428473,76
2025-06-23 15:02:44.480330,76
2025-06-23 15:02:44.530643,76
2025-06-23 15:02:44.580897,76
2025-06-23 15:02:44.631231,76
2025-06-23 15:02:44.681473,76
2025-06-23 15:02:44.732054,76
2025-06-23 15:02:44.782126,76
2025-06-23 15:02:44.832797,76
2025-06-23 15:02:44.883214,76
2025-06-23 15:02:44.933704,76
2025-06-23 15:02:44.983871,76
2025-06-23 15:02:45.033762,76
2025-06-23 15:02:45.084645,76
2025-06-23 15:02:45.135249,76
2025-06-23 15:02:45.185519,76
2025-06-23 15:02:45.235586,76
2025-06-23 15:02:45.285671,76
2025-06-23 15:02:45.336387,76
2025-06-23 15:02:45.386235,76
2025-06-23 15:02:45.436976,76
2025-06-23 15:02:45.486055,76
2025-06-23 15:02:45.537309,76
2025-06-23 15:02:45.587895,76
2025-06-23 15:02:45.636861,76
2025-06-23 15:02:45.688858,76
2025-06-23 15:02:45.739595,76
2025-06-23 15:02:45.789762,76
2025-06-23 15:02:45.840069,76
2025-06-23 15:02:45.890789,76
2025-06-23 15:02:45.940564,76
2025-06-23 15:02:45.990851,76
2025-06-23 15:02:46.041110,76
2025-06-23 15:02:46.091918,76
2025-06-23 15:02:46.142701,76
2025-06-23 15:02:46.192596,76
2025-06-23 15:02:46.243058,76
2025-06-23 15:02:46.293210,76
2025-06-23 15:02:46.343101,76
2025-06-23 15:02:46.393500,76
2025-06-23 15:02:46.444040,76
2025-06-23 15:02:46.494154,76
2025-06-23 15:02:46.544603,76
2025-06-23 15:02:46.594961,76
2025-06-23 15:02:46.644996,76
2025-06-23 15:02:46.695412,76
2025-06-23 15:02:46.745883,76
2025-06-23 15:02:46.796491,76
2025-06-23 15:02:46.847149,76
2025-06-23 15:02:46.897484,76
2025-06-23 15:02:46.947651,76
2025-06-23 15:02:46.997810,76
2025-06-23 15:02:47.047248,76
2025-06-23 15:02:47.098607,76
2025-06-23 15:02:47.148600,76
2025-06-23 15:02:47.198930,76
2025-06-23 15:02:47.249215,76
2025-06-23 15:02:47.299890,76
2025-06-23 15:02:47.349781,76
2025-06-23 15:02:47.400419,76
2025-06-23 15:02:47.449841,76
2025-06-23 15:02:47.501393,76
2025-06-23 15:02:47.551427,76
2025-06-23 15:02:47.602131,76
2025-06-23 15:02:47.652934,76
2025-06-23 15:02:47.703158,76
2025-06-23 15:02:47.752965,76
2025-06-23 15:02:47.803763,76
2025-06-23 15:02:47.854331,76
2025-06-23 15:02:47.904748,76
2025-06-23 15:02:47.954939,76
2025-06-23 15:02:48.005234,76
2025-06-23 15:02:48.055832,76
2025-06-23 15:02:48.105945,76
2025-06-23 15:02:48.156900,76
2025-06-23 15:02:48.206845,76
2025-06-23 15:02:48.257433,76
2025-06-23 15:02:48.308027,76
2025-06-23 15:02:48.358221,76
2025-06-23 15:02:48.408195,76
2025-06-23 15:02:48.458694,76
2025-06-23 15:02:48.509394,75
2025-06-23 15:02:48.560382,75
2025-06-23 15:02:48.610162,75
2025-06-23 15:02:48.660488,75
2025-06-23 15:02:48.710920,75
2025-06-23 15:02:48.760893,75
2025-06-23 15:02:48.811688,75
2025-06-23 15:02:48.861800,75
2025-06-23 15:02:48.912027,75
2025-06-23 15:02:48.961871,75
2025-06-23 15:02:49.012863,75
2025-06-23 15:02:49.063544,75
2025-06-23 15:02:49.114363,75
2025-06-23 15:02:49.164637,75
2025-06-23 15:02:49.215185,75
2025-06-23 15:02:49.265747,75
2025-06-23 15:02:49.315899,75
2025-06-23 15:02:49.364761,75
2025-06-23 15:02:49.420136,75
2025-06-23 15:02:49.467139,75
2025-06-23 15:02:49.517122,75
2025-06-23 15:02:49.567656,75
2025-06-23 15:02:49.618042,75
2025-06-23 15:02:49.668858,75
2025-06-23 15:02:49.718532,75
2025-06-23 15:02:49.769434,75
2025-06-23 15:02:49.819946,75
2025-06-23 15:02:49.870470,75
2025-06-23 15:02:49.920598,75
2025-06-23 15:02:49.971112,75
2025-06-23 15:02:50.021802,75
2025-06-23 15:02:50.071856,75
2025-06-23 15:02:50.122052,75
2025-06-23 15:02:50.172425,75
2025-06-23 15:02:50.223282,75
2025-06-23 15:02:50.273599,75
2025-06-23 15:02:50.324058,75
2025-06-23 15:02:50.374646,75
2025-06-23 15:02:50.425402,75
2025-06-23 15:02:50.475185,75
2025-06-23 15:02:50.525854,75
2025-06-23 15:02:50.575837,75
2025-06-23 15:02:50.626303,75
2025-06-23 15:02:50.676400,75
2025-06-23 15:02:50.726654,75
2025-06-23 15:02:50.776737,75
2025-06-23 15:02:50.827577,75
2025-06-23 15:02:50.877913,75
2025-06-23 15:02:50.929057,75
2025-06-23 15:02:50.979370,75
2025-06-23 15:02:51.029638,75
2025-06-23 15:02:51.079522,75
2025-06-23 15:02:51.130239,75
2025-06-23 15:02:51.181168,75
2025-06-23 15:02:51.231647,75
2025-06-23 15:02:51.282056,75
2025-06-23 15:02:51.332619,75
2025-06-23 15:02:51.382603,75
2025-06-23 15:02:51.432800,75
2025-06-23 15:02:51.484028,75
2025-06-23 15:02:51.534001,75
2025-06-23 15:02:51.584708,75
2025-06-23 15:02:51.635060,75
2025-06-23 15:02:51.685574,75
2025-06-23 15:02:51.735539,75
2025-06-23 15:02:51.786379,75
2025-06-23 15:02:51.837068,75
2025-06-23 15:02:51.887252,75
2025-06-23 15:02:51.937616,75
2025-06-23 15:02:51.988111,75
2025-06-23 15:02:52.038328,75
2025-06-23 15:02:52.088698,75
2025-06-23 15:02:52.139571,75
2025-06-23 15:02:52.189651,75
2025-06-23 15:02:52.240296,75
2025-06-23 15:02:52.290388,75
2025-06-23 15:02:52.340842,75
2025-06-23 15:02:52.390205,75
2025-06-23 15:02:52.440660,75
2025-06-23 15:02:52.491998,75
2025-06-23 15:02:52.542023,75
2025-06-23 15:02:52.592672,75
2025-06-23 15:02:52.643304,75
2025-06-23 15:02:52.693303,75
2025-06-23 15:02:52.743971,75
2025-06-23 15:02:52.793892,75
2025-06-23 15:02:52.844776,75
2025-06-23 15:02:52.895059,75
2025-06-23 15:02:52.945371,75
2025-06-23 15:02:52.996583,75
2025-06-23 15:02:53.045604,75
2025-06-23 15:02:53.096253,75
2025-06-23 15:02:53.147563,75
2025-06-23 15:02:53.197890,75
2025-06-23 15:02:53.248183,75
2025-06-23 15:02:53.298607,75
2025-06-23 15:02:53.348935,75
2025-06-23 15:02:53.399155,75
2025-06-23 15:02:53.450040,75
2025-06-23 15:02:53.500190,75
2025-06-23 15:02:53.550778,75
2025-06-23 15:02:53.601280,75
2025-06-23 15:02:53.651465,75
2025-06-23 15:02:53.701771,75
2025-06-23 15:02:53.752267,75
2025-06-23 15:02:53.801600,75
2025-06-23 15:02:53.851909,75
2025-06-23 15:02:53.902076,75
2025-06-23 15:02:53.959807,75
2025-06-23 15:02:54.004102,75
2025-06-23 15:02:54.054266,75
2025-06-23 15:02:54.104448,75
2025-06-23 15:02:54.155085,75
2025-06-23 15:02:54.205736,75
2025-06-23 15:02:54.255748,75
2025-06-23 15:02:54.305752,75
2025-06-23 15:02:54.357232,75
2025-06-23 15:02:54.407910,75
2025-06-23 15:02:54.458723,75
2025-06-23 15:02:54.508951,75
2025-06-23 15:02:54.557889,75
2025-06-23 15:02:54.609215,75
2025-06-23 15:02:54.660573,75
2025-06-23 15:02:54.711069,75
2025-06-23 15:02:54.761873,75
2025-06-23 15:02:54.811732,75
2025-06-23 15:02:54.862655,75
2025-06-23 15:02:54.911872,75
2025-06-23 15:02:54.963211,75
2025-06-23 15:02:55.017288,75
2025-06-23 15:02:55.063401,75
2025-06-23 15:02:55.114616,75
2025-06-23 15:02:55.165527,75
2025-06-23 15:02:55.215683,75
2025-06-23 15:02:55.265703,75
2025-06-23 15:02:55.316180,75
2025-06-23 15:02:55.366512,75
2025-06-23 15:02:55.415968,75
2025-06-23 15:02:55.467573,75
2025-06-23 15:02:55.516746,75
2025-06-23 15:02:55.567903,75
2025-06-23 15:02:55.617324,75
2025-06-23 15:02:55.668650,75
2025-06-23 15:02:55.719402,75
2025-06-23 15:02:55.769757,75
2025-06-23 15:02:55.820452,75
2025-06-23 15:02:55.869876,75
2025-06-23 15:02:55.920521,75
2025-06-23 15:02:55.971535,75
2025-06-23 15:02:56.022336,75
2025-06-23 15:02:56.072972,75
2025-06-23 15:02:56.123862,75
2025-06-23 15:02:56.172308,75
2025-06-23 15:02:56.224560,75
2025-06-23 15:02:56.275477,75
2025-06-23 15:02:56.325280,75
2025-06-23 15:02:56.376381,75
2025-06-23 15:02:56.425414,75
2025-06-23 15:02:56.476409,75
2025-06-23 15:02:56.526404,75
2025-06-23 15:02:56.577261,75
2025-06-23 15:02:56.626448,75
2025-06-23 15:02:56.678462,75
2025-06-23 15:02:56.728821,75
2025-06-23 15:02:56.779322,75
2025-06-23 15:02:56.829995,75
2025-06-23 15:02:56.881422,75
2025-06-23 15:02:56.929072,75
2025-06-23 15:02:56.981056,75
2025-06-23 15:02:57.031759,75
2025-06-23 15:02:57.082139,75
2025-06-23 15:02:57.132688,75
2025-06-23 15:02:57.182851,75
2025-06-23 15:02:57.232581,75
2025-06-23 15:02:57.283885,75
2025-06-23 15:02:57.334361,75
2025-06-23 15:02:57.384965,75
2025-06-23 15:02:57.435518,75
2025-06-23 15:02:57.485629,75
2025-06-23 15:02:57.536311,75
2025-06-23 15:02:57.585432,75
2025-06-23 15:02:57.636016,75
2025-06-23 15:02:57.688994,75
2025-06-23 15:02:57.738689,75
2025-06-23 15:02:57.789138,75
2025-06-23 15:02:57.838728,75
2025-06-23 15:02:57.889299,75
2025-06-23 15:02:57.940069,75
2025-06-23 15:02:57.990398,75
2025-06-23 15:02:58.040886,75
2025-06-23 15:02:58.091931,75
2025-06-23 15:02:58.142147,75
2025-06-23 15:02:58.191172,75
2025-06-23 15:02:58.241777,75
2025-06-23 15:02:58.293236,75
2025-06-23 15:02:58.343697,75
2025-06-23 15:02:58.394316,75
2025-06-23 15:02:58.453126,75
2025-06-23 15:02:58.498411,75
2025-06-23 15:02:58.552741,75
2025-06-23 15:02:58.594899,75
2025-06-23 15:02:58.646580,75
2025-06-23 15:02:58.696716,75
2025-06-23 15:02:58.747797,75
2025-06-23 15:02:58.802835,75
2025-06-23 15:02:58.848145,75
2025-06-23 15:02:58.898524,75
2025-06-23 15:02:58.949167,75
2025-06-23 15:02:58.999180,75
2025-06-23 15:02:59.050116,75
2025-06-23 15:02:59.102454,75
2025-06-23 15:02:59.150431,75
2025-06-23 15:02:59.208395,75
2025-06-23 15:02:59.251250,75
2025-06-23 15:02:59.301493,75
2025-06-23 15:02:59.352345,75
2025-06-23 15:02:59.406834,75
2025-06-23 15:02:59.452726,75
2025-06-23 15:02:59.504812,75
2025-06-23 15:02:59.554442,75
2025-06-23 15:02:59.604493,75
2025-06-23 15:02:59.654756,75
2025-06-23 15:02:59.704964,75
2025-06-23 15:02:59.755094,75
2025-06-23 15:02:59.806415,75
2025-06-23 15:02:59.857722,75
2025-06-23 15:02:59.907187,75
2025-06-23 15:02:59.957162,75
2025-06-23 15:03:00.007824,75
2025-06-23 15:03:00.058299,75
2025-06-23 15:03:00.108904,75
2025-06-23 15:03:00.158522,75
2025-06-23 15:03:00.208994,75
2025-06-23 15:03:00.259672,75
2025-06-23 15:03:00.310173,75
2025-06-23 15:03:00.360330,75
2025-06-23 15:03:00.410377,75
2025-06-23 15:03:00.461731,75
2025-06-23 15:03:00.511659,75
2025-06-23 15:03:00.560950,75
2025-06-23 15:03:00.612810,75
2025-06-23 15:03:00.663524,75
2025-06-23 15:03:00.713240,75
2025-06-23 15:03:00.763814,75
2025-06-23 15:03:00.814113,75
2025-06-23 15:03:00.864290,75
2025-06-23 15:03:00.914773,75
2025-06-23 15:03:00.964914,74
2025-06-23 15:03:01.015962,74
2025-06-23 15:03:01.066023,74
2025-06-23 15:03:01.117130,74
2025-06-23 15:03:01.166310,74
2025-06-23 15:03:01.216792,74
2025-06-23 15:03:01.266142,74
2025-06-23 15:03:01.317606,74
2025-06-23 15:03:01.368935,74
2025-06-23 15:03:01.418644,74
2025-06-23 15:03:01.469486,74
2025-06-23 15:03:01.521289,74
2025-06-23 15:03:01.570452,74
2025-06-23 15:03:01.620633,74
2025-06-23 15:03:01.683831,74
2025-06-23 15:03:01.739572,74
2025-06-23 15:03:01.772069,74
2025-06-23 15:03:01.822527,74
2025-06-23 15:03:01.881325,74
2025-06-23 15:03:01.923260,74
2025-06-23 15:03:01.987333,74
2025-06-23 15:03:02.034636,74
2025-06-23 15:03:02.075189,74
2025-06-23 15:03:02.125093,74
2025-06-23 15:03:02.175225,74
2025-06-23 15:03:02.224284,74
2025-06-23 15:03:02.276370,74
2025-06-23 15:03:02.326859,74
2025-06-23 15:03:02.377059,74
2025-06-23 15:03:02.427564,74
2025-06-23 15:03:02.477196,74
2025-06-23 15:03:02.527494,74
2025-06-23 15:03:02.577742,74
2025-06-23 15:03:02.640319,74
2025-06-23 15:03:02.679386,74
2025-06-23 15:03:02.730354,74
2025-06-23 15:03:02.780647,74
2025-06-23 15:03:02.830933,74
2025-06-23 15:03:02.881064,74
2025-06-23 15:03:02.947156,74
2025-06-23 15:03:02.982435,74
2025-06-23 15:03:03.034132,74
2025-06-23 15:03:03.083752,74
2025-06-23 15:03:03.134693,74
2025-06-23 15:03:03.184051,74
2025-06-23 15:03:03.234588,74
2025-06-23 15:03:03.285398,74
2025-06-23 15:03:03.336830,74
2025-06-23 15:03:03.385527,74
2025-06-23 15:03:03.436856,74
2025-06-23 15:03:03.487853,74
2025-06-23 15:03:03.535641,74
2025-06-23 15:03:03.587532,74
2025-06-23 15:03:03.638323,74
2025-06-23 15:03:03.689274,74
2025-06-23 15:03:03.739473,74
2025-06-23 15:03:03.788724,74
2025-06-23 15:03:03.838949,74
2025-06-23 15:03:03.890292,74
2025-06-23 15:03:03.940627,74
2025-06-23 15:03:03.991055,74
2025-06-23 15:03:04.041087,74
2025-06-23 15:03:04.091486,74
2025-06-23 15:03:04.142182,74
2025-06-23 15:03:04.192064,74
2025-06-23 15:03:04.241383,74
2025-06-23 15:03:04.292449,74
2025-06-23 15:03:04.343061,74
2025-06-23 15:03:04.394486,74
2025-06-23 15:03:04.443889,74
2025-06-23 15:03:04.494609,74
2025-06-23 15:03:04.545115,74
2025-06-23 15:03:04.595220,74
2025-06-23 15:03:04.645448,74
2025-06-23 15:03:04.696550,74
2025-06-23 15:03:04.748760,74
2025-06-23 15:03:04.796361,74
2025-06-23 15:03:04.847621,74
2025-06-23 15:03:04.897671,74
2025-06-23 15:03:04.948211,75
2025-06-23 15:03:04.998392,75
2025-06-23 15:03:05.048366,75
2025-06-23 15:03:05.098786,75
2025-06-23 15:03:05.149283,75
2025-06-23 15:03:05.200024,75
2025-06-23 15:03:05.250158,75
2025-06-23 15:03:05.301182,75
2025-06-23 15:03:05.351102,75
2025-06-23 15:03:05.404086,75
2025-06-23 15:03:05.451742,75
2025-06-23 15:03:05.501248,75
2025-06-23 15:03:05.551982,75
2025-06-23 15:03:05.600808,75
2025-06-23 15:03:05.652755,75
2025-06-23 15:03:05.702648,75
2025-06-23 15:03:05.753030,75
2025-06-23 15:03:05.803476,75
2025-06-23 15:03:05.854207,75
2025-06-23 15:03:05.903759,75
2025-06-23 15:03:05.954677,75
2025-06-23 15:03:06.005458,75
2025-06-23 15:03:06.055899,75
2025-06-23 15:03:06.105891,75
2025-06-23 15:03:06.156548,75
2025-06-23 15:03:06.207103,75
2025-06-23 15:03:06.256843,75
2025-06-23 15:03:06.307505,75
2025-06-23 15:03:06.358504,75
2025-06-23 15:03:06.408410,75
2025-06-23 15:03:06.458834,75
2025-06-23 15:03:06.510222,75
2025-06-23 15:03:06.560810,75
2025-06-23 15:03:06.612890,75
2025-06-23 15:03:06.660693,75
2025-06-23 15:03:06.710904,75
2025-06-23 15:03:06.762480,75
2025-06-23 15:03:06.812393,75
2025-06-23 15:03:06.862363,75
2025-06-23 15:03:06.913426,75
2025-06-23 15:03:06.963202,75
2025-06-23 15:03:07.014365,75
2025-06-23 15:03:07.064678,75
2025-06-23 15:03:07.115579,75
2025-06-23 15:03:07.165534,75
2025-06-23 15:03:07.215931,75
2025-06-23 15:03:07.266424,75
2025-06-23 15:03:07.317404,75
2025-06-23 15:03:07.367280,75
2025-06-23 15:03:07.418166,75
2025-06-23 15:03:07.468082,75
2025-06-23 15:03:07.518024,75
2025-06-23 15:03:07.568586,75
2025-06-23 15:03:07.618985,75
2025-06-23 15:03:07.668924,75
2025-06-23 15:03:07.719602,75
2025-06-23 15:03:07.770094,75
2025-06-23 15:03:07.820355,75
2025-06-23 15:03:07.870628,75
2025-06-23 15:03:07.921747,75
2025-06-23 15:03:07.972258,75
2025-06-23 15:03:08.022209,75
2025-06-23 15:03:08.072632,75
2025-06-23 15:03:08.123053,75
2025-06-23 15:03:08.173965,75
2025-06-23 15:03:08.224078,75
2025-06-23 15:03:08.274775,75
2025-06-23 15:03:08.324508,75
2025-06-23 15:03:08.375376,75
2025-06-23 15:03:08.425562,75
2025-06-23 15:03:08.475808,75
2025-06-23 15:03:08.526337,75
2025-06-23 15:03:08.577139,75
2025-06-23 15:03:08.627546,75
2025-06-23 15:03:08.678423,75
2025-06-23 15:03:08.728708,75
2025-06-23 15:03:08.777883,75
2025-06-23 15:03:08.828808,75
2025-06-23 15:03:08.880097,75
2025-06-23 15:03:08.931160,75
2025-06-23 15:03:08.981734,75
2025-06-23 15:03:09.031566,75
2025-06-23 15:03:09.081937,75
2025-06-23 15:03:09.132716,75
2025-06-23 15:03:09.183147,75
2025-06-23 15:03:09.233846,75
2025-06-23 15:03:09.283612,75
2025-06-23 15:03:09.334539,75
2025-06-23 15:03:09.383799,75
2025-06-23 15:03:09.435196,75
2025-06-23 15:03:09.485678,75
2025-06-23 15:03:09.535852,75
2025-06-23 15:03:09.586696,75
2025-06-23 15:03:09.637497,75
2025-06-23 15:03:09.687722,75
2025-06-23 15:03:09.738207,75
2025-06-23 15:03:09.788936,75
2025-06-23 15:03:09.838624,75
2025-06-23 15:03:09.889254,75
2025-06-23 15:03:09.939878,75
2025-06-23 15:03:09.989997,75
2025-06-23 15:03:10.040735,75
2025-06-23 15:03:10.091780,75
2025-06-23 15:03:10.141868,75
2025-06-23 15:03:10.192492,75
2025-06-23 15:03:10.243000,75
2025-06-23 15:03:10.293131,75
2025-06-23 15:03:10.343170,75
2025-06-23 15:03:10.394322,75
2025-06-23 15:03:10.444354,75
2025-06-23 15:03:10.494047,75
2025-06-23 15:03:10.544800,75
2025-06-23 15:03:10.595016,75
2025-06-23 15:03:10.645421,75
2025-06-23 15:03:10.695874,75
2025-06-23 15:03:10.745890,75
2025-06-23 15:03:10.796917,75
2025-06-23 15:03:10.846776,75
2025-06-23 15:03:10.897151,75
2025-06-23 15:03:10.947750,75
2025-06-23 15:03:10.998410,75
2025-06-23 15:03:11.048659,75
2025-06-23 15:03:11.099459,75
2025-06-23 15:03:11.149995,75
2025-06-23 15:03:11.200315,75
2025-06-23 15:03:11.251458,75
2025-06-23 15:03:11.301554,75
2025-06-23 15:03:11.351744,75
2025-06-23 15:03:11.402115,75
2025-06-23 15:03:11.452823,75
2025-06-23 15:03:11.503170,74
2025-06-23 15:03:11.553641,74
2025-06-23 15:03:11.603594,74
2025-06-23 15:03:11.653878,74
2025-06-23 15:03:11.704407,74
2025-06-23 15:03:11.754781,74
2025-06-23 15:03:11.804799,74
2025-06-23 15:03:11.855594,74
2025-06-23 15:03:11.905655,74
2025-06-23 15:03:11.955580,74
2025-06-23 15:03:12.006249,74
2025-06-23 15:03:12.057108,74
2025-06-23 15:03:12.107782,74
2025-06-23 15:03:12.158029,74
2025-06-23 15:03:12.208888,74
2025-06-23 15:03:12.257885,74
2025-06-23 15:03:12.308353,74
2025-06-23 15:03:12.359667,73
2025-06-23 15:03:12.408557,73
2025-06-23 15:03:12.459969,73
2025-06-23 15:03:12.510487,73
2025-06-23 15:03:12.560947,73
2025-06-23 15:03:12.611140,73
2025-06-23 15:03:12.661487,73
2025-06-23 15:03:12.711563,73
2025-06-23 15:03:12.761895,73
2025-06-23 15:03:12.812521,73
2025-06-23 15:03:12.862519,73
2025-06-23 15:03:12.911413,73
2025-06-23 15:03:12.962866,73
2025-06-23 15:03:13.013175,73
2025-06-23 15:03:13.064349,73
2025-06-23 15:03:13.114561,73
2025-06-23 15:03:13.165074,73
2025-06-23 15:03:13.216298,73
2025-06-23 15:03:13.265537,73
2025-06-23 15:03:13.316167,73
2025-06-23 15:03:13.366877,73
2025-06-23 15:03:13.417092,73
2025-06-23 15:03:13.467954,73
2025-06-23 15:03:13.517902,73
2025-06-23 15:03:13.568435,73
2025-06-23 15:03:13.618734,73
2025-06-23 15:03:13.668924,73
2025-06-23 15:03:13.719559,73
2025-06-23 15:03:13.770028,73
2025-06-23 15:03:13.821193,73
2025-06-23 15:03:13.870114,73
2025-06-23 15:03:13.921324,73
2025-06-23 15:03:13.972213,73
2025-06-23 15:03:14.022104,73
2025-06-23 15:03:14.073002,73
2025-06-23 15:03:14.122773,73
2025-06-23 15:03:14.173450,73
2025-06-23 15:03:14.223545,73
2025-06-23 15:03:14.273005,73
2025-06-23 15:03:14.324448,73
2025-06-23 15:03:14.374646,73
2025-06-23 15:03:14.425197,73
2025-06-23 15:03:14.475878,73
2025-06-23 15:03:14.527622,73
2025-06-23 15:03:14.576758,73
2025-06-23 15:03:14.627423,73
2025-06-23 15:03:14.677651,73
2025-06-23 15:03:14.728510,73
2025-06-23 15:03:14.778902,73
2025-06-23 15:03:14.829435,73
2025-06-23 15:03:14.879625,73
2025-06-23 15:03:14.930233,73
2025-06-23 15:03:14.980969,73
2025-06-23 15:03:15.031437,73
2025-06-23 15:03:15.081171,73
2025-06-23 15:03:15.131645,73
2025-06-23 15:03:15.181882,73
2025-06-23 15:03:15.232858,73
2025-06-23 15:03:15.283436,73
2025-06-23 15:03:15.334010,73
2025-06-23 15:03:15.384080,73
2025-06-23 15:03:15.433611,73
2025-06-23 15:03:15.484586,73
2025-06-23 15:03:15.535146,73
2025-06-23 15:03:15.585269,73
2025-06-23 15:03:15.636117,73
2025-06-23 15:03:15.686936,73
2025-06-23 15:03:15.736430,72
2025-06-23 15:03:15.787492,72
2025-06-23 15:03:15.837014,72
2025-06-23 15:03:15.888789,72
2025-06-23 15:03:15.938724,72
2025-06-23 15:03:15.989038,72
2025-06-23 15:03:16.038774,72
2025-06-23 15:03:16.090079,72
2025-06-23 15:03:16.139276,72
2025-06-23 15:03:16.191291,72
2025-06-23 15:03:16.240844,72
2025-06-23 15:03:16.292380,72
2025-06-23 15:03:16.343119,72
2025-06-23 15:03:16.393446,72
2025-06-23 15:03:16.443211,72
2025-06-23 15:03:16.494056,72
2025-06-23 15:03:16.544251,72
2025-06-23 15:03:16.594957,72
2025-06-23 15:03:16.645600,72
2025-06-23 15:03:16.696489,72
2025-06-23 15:03:16.746636,72
2025-06-23 15:03:16.797550,72
2025-06-23 15:03:16.848201,72
2025-06-23 15:03:16.899054,72
2025-06-23 15:03:16.949362,72
2025-06-23 15:03:17.000049,72
2025-06-23 15:03:17.050099,72
2025-06-23 15:03:17.100723,72
2025-06-23 15:03:17.150485,72
2025-06-23 15:03:17.200763,72
2025-06-23 15:03:17.251269,72
2025-06-23 15:03:17.301618,72
2025-06-23 15:03:17.352607,72
2025-06-23 15:03:17.402826,72
2025-06-23 15:03:17.453639,72
2025-06-23 15:03:17.503823,72
