Timestamp,Pulse Rate (bpm)
2025-06-23 14:59:58.771795,84
2025-06-23 14:59:58.822281,84
2025-06-23 14:59:58.872443,84
2025-06-23 14:59:58.922570,84
2025-06-23 14:59:58.973659,84
2025-06-23 14:59:59.024069,84
2025-06-23 14:59:59.074125,84
2025-06-23 14:59:59.124860,84
2025-06-23 14:59:59.174707,84
2025-06-23 14:59:59.225307,84
2025-06-23 14:59:59.276049,84
2025-06-23 14:59:59.326895,84
2025-06-23 14:59:59.376784,84
2025-06-23 14:59:59.427024,84
2025-06-23 14:59:59.477724,84
2025-06-23 14:59:59.528032,84
2025-06-23 14:59:59.578796,84
2025-06-23 14:59:59.628982,84
2025-06-23 14:59:59.679571,84
2025-06-23 14:59:59.730239,84
2025-06-23 14:59:59.780569,84
2025-06-23 14:59:59.830581,84
2025-06-23 14:59:59.880788,84
2025-06-23 14:59:59.932079,84
2025-06-23 14:59:59.982300,84
2025-06-23 15:00:00.032848,84
2025-06-23 15:00:00.083158,84
2025-06-23 15:00:00.133669,84
2025-06-23 15:00:00.184214,84
2025-06-23 15:00:00.234686,84
2025-06-23 15:00:00.284299,84
2025-06-23 15:00:00.334878,84
2025-06-23 15:00:00.385112,84
2025-06-23 15:00:00.434499,84
2025-06-23 15:00:00.486725,84
2025-06-23 15:00:00.537672,84
2025-06-23 15:00:00.587179,84
2025-06-23 15:00:00.637948,84
2025-06-23 15:00:00.688382,84
2025-06-23 15:00:00.738791,84
2025-06-23 15:00:00.788579,84
2025-06-23 15:00:00.849437,84
2025-06-23 15:00:00.889764,84
2025-06-23 15:00:00.940037,84
2025-06-23 15:00:00.990488,84
2025-06-23 15:00:01.040764,84
2025-06-23 15:00:01.091174,84
2025-06-23 15:00:01.141788,83
2025-06-23 15:00:01.191632,83
2025-06-23 15:00:01.241957,83
2025-06-23 15:00:01.292143,83
2025-06-23 15:00:01.342877,83
2025-06-23 15:00:01.393052,83
2025-06-23 15:00:01.443501,83
2025-06-23 15:00:01.493124,83
2025-06-23 15:00:01.544114,83
2025-06-23 15:00:01.594338,83
2025-06-23 15:00:01.645193,83
2025-06-23 15:00:01.694996,83
2025-06-23 15:00:01.745795,83
2025-06-23 15:00:01.796848,84
2025-06-23 15:00:01.846158,84
2025-06-23 15:00:01.897098,84
2025-06-23 15:00:01.946506,84
2025-06-23 15:00:01.998679,84
2025-06-23 15:00:02.049009,84
2025-06-23 15:00:02.098081,84
2025-06-23 15:00:02.148379,84
2025-06-23 15:00:02.199504,84
2025-06-23 15:00:02.249865,84
2025-06-23 15:00:02.300745,84
2025-06-23 15:00:02.350993,84
2025-06-23 15:00:02.401198,84
2025-06-23 15:00:02.451226,84
2025-06-23 15:00:02.502093,84
2025-06-23 15:00:02.552599,84
2025-06-23 15:00:02.602838,84
2025-06-23 15:00:02.653699,84
2025-06-23 15:00:02.703680,84
2025-06-23 15:00:02.754573,84
2025-06-23 15:00:02.804975,84
2025-06-23 15:00:02.855728,84
2025-06-23 15:00:02.905852,84
2025-06-23 15:00:02.956220,84
2025-06-23 15:00:03.005241,84
2025-06-23 15:00:03.055970,84
2025-06-23 15:00:03.107320,84
2025-06-23 15:00:03.156575,84
2025-06-23 15:00:03.206722,84
2025-06-23 15:00:03.257986,84
2025-06-23 15:00:03.308309,84
2025-06-23 15:00:03.358636,84
2025-06-23 15:00:03.408861,84
2025-06-23 15:00:03.459632,84
2025-06-23 15:00:03.509497,84
2025-06-23 15:00:03.560174,84
2025-06-23 15:00:03.610391,84
2025-06-23 15:00:03.661596,84
2025-06-23 15:00:03.712172,84
2025-06-23 15:00:03.761986,84
2025-06-23 15:00:03.812921,84
2025-06-23 15:00:03.862512,84
2025-06-23 15:00:03.914193,84
2025-06-23 15:00:03.963662,84
2025-06-23 15:00:04.018372,84
2025-06-23 15:00:04.063300,84
2025-06-23 15:00:04.115542,84
2025-06-23 15:00:04.165449,84
2025-06-23 15:00:04.215166,84
2025-06-23 15:00:04.266272,84
2025-06-23 15:00:04.316689,84
2025-06-23 15:00:04.366778,84
2025-06-23 15:00:04.417525,84
2025-06-23 15:00:04.468214,84
2025-06-23 15:00:04.517094,84
2025-06-23 15:00:04.567298,84
2025-06-23 15:00:04.618504,84
2025-06-23 15:00:04.668878,84
2025-06-23 15:00:04.719782,84
2025-06-23 15:00:04.768761,84
2025-06-23 15:00:04.820287,84
2025-06-23 15:00:04.870895,84
2025-06-23 15:00:04.919714,84
2025-06-23 15:00:04.971168,84
2025-06-23 15:00:05.021650,84
2025-06-23 15:00:05.071913,84
2025-06-23 15:00:05.123416,84
2025-06-23 15:00:05.172761,84
2025-06-23 15:00:05.223026,84
2025-06-23 15:00:05.274016,84
2025-06-23 15:00:05.324181,84
2025-06-23 15:00:05.374058,84
2025-06-23 15:00:05.425179,84
2025-06-23 15:00:05.475384,84
2025-06-23 15:00:05.525759,84
2025-06-23 15:00:05.576335,84
2025-06-23 15:00:05.626621,84
2025-06-23 15:00:05.676480,84
2025-06-23 15:00:05.727179,84
2025-06-23 15:00:05.778938,84
2025-06-23 15:00:05.827841,84
2025-06-23 15:00:05.878123,84
2025-06-23 15:00:05.929155,84
2025-06-23 15:00:05.985080,84
2025-06-23 15:00:06.029565,84
2025-06-23 15:00:06.080318,84
2025-06-23 15:00:06.130642,84
2025-06-23 15:00:06.180852,84
2025-06-23 15:00:06.231107,84
2025-06-23 15:00:06.280446,84
2025-06-23 15:00:06.331417,84
2025-06-23 15:00:06.381147,84
2025-06-23 15:00:06.432627,84
2025-06-23 15:00:06.482604,84
2025-06-23 15:00:06.552480,84
2025-06-23 15:00:06.583142,84
2025-06-23 15:00:06.633380,84
2025-06-23 15:00:06.683712,84
2025-06-23 15:00:06.734171,84
2025-06-23 15:00:06.782880,84
2025-06-23 15:00:06.834996,84
2025-06-23 15:00:06.884829,84
2025-06-23 15:00:06.935870,84
2025-06-23 15:00:06.986899,84
2025-06-23 15:00:07.036443,84
2025-06-23 15:00:07.086443,84
2025-06-23 15:00:07.137064,84
2025-06-23 15:00:07.187637,84
2025-06-23 15:00:07.237720,84
2025-06-23 15:00:07.288081,84
2025-06-23 15:00:07.338931,84
2025-06-23 15:00:07.389180,84
2025-06-23 15:00:07.439940,84
2025-06-23 15:00:07.490199,84
2025-06-23 15:00:07.540777,84
2025-06-23 15:00:07.590628,84
2025-06-23 15:00:07.641378,84
2025-06-23 15:00:07.691684,84
2025-06-23 15:00:07.742490,84
2025-06-23 15:00:07.792868,84
2025-06-23 15:00:07.843638,84
2025-06-23 15:00:07.894278,84
2025-06-23 15:00:07.944348,84
2025-06-23 15:00:07.994884,84
2025-06-23 15:00:08.045345,84
2025-06-23 15:00:08.094978,84
2025-06-23 15:00:08.146126,84
2025-06-23 15:00:08.196644,84
2025-06-23 15:00:08.246929,84
2025-06-23 15:00:08.297814,84
2025-06-23 15:00:08.347791,84
2025-06-23 15:00:08.398228,84
2025-06-23 15:00:08.448711,84
2025-06-23 15:00:08.499648,84
2025-06-23 15:00:08.550125,84
2025-06-23 15:00:08.600128,84
2025-06-23 15:00:08.650787,84
2025-06-23 15:00:08.709628,84
2025-06-23 15:00:08.750074,84
2025-06-23 15:00:08.801502,84
2025-06-23 15:00:08.852003,84
2025-06-23 15:00:08.908753,84
2025-06-23 15:00:08.953201,84
2025-06-23 15:00:09.003821,84
2025-06-23 15:00:09.053583,84
2025-06-23 15:00:09.104405,84
2025-06-23 15:00:09.154190,84
2025-06-23 15:00:09.205742,84
2025-06-23 15:00:09.255370,84
2025-06-23 15:00:09.305988,84
2025-06-23 15:00:09.356586,84
2025-06-23 15:00:09.405803,84
2025-06-23 15:00:09.456900,84
2025-06-23 15:00:09.507357,84
2025-06-23 15:00:09.556452,84
2025-06-23 15:00:09.608144,84
2025-06-23 15:00:09.657189,84
2025-06-23 15:00:09.709012,84
2025-06-23 15:00:09.758255,84
2025-06-23 15:00:09.809411,84
2025-06-23 15:00:09.860379,84
2025-06-23 15:00:09.910825,84
2025-06-23 15:00:09.961858,84
2025-06-23 15:00:10.011928,84
2025-06-23 15:00:10.065574,84
2025-06-23 15:00:10.112823,84
2025-06-23 15:00:10.163169,84
2025-06-23 15:00:10.213337,84
2025-06-23 15:00:10.263534,84
2025-06-23 15:00:10.313913,84
2025-06-23 15:00:10.365057,84
2025-06-23 15:00:10.415121,84
2025-06-23 15:00:10.464572,84
2025-06-23 15:00:10.515539,84
2025-06-23 15:00:10.566017,84
2025-06-23 15:00:10.616321,84
2025-06-23 15:00:10.666655,84
2025-06-23 15:00:10.715788,84
2025-06-23 15:00:10.766855,84
2025-06-23 15:00:10.816608,84
2025-06-23 15:00:10.867796,84
2025-06-23 15:00:10.917977,84
2025-06-23 15:00:10.968805,84
2025-06-23 15:00:11.018767,84
2025-06-23 15:00:11.067700,84
2025-06-23 15:00:11.119060,84
2025-06-23 15:00:11.169358,84
2025-06-23 15:00:11.219449,84
2025-06-23 15:00:11.270167,84
2025-06-23 15:00:11.320993,84
2025-06-23 15:00:11.371308,84
2025-06-23 15:00:11.421975,84
2025-06-23 15:00:11.472538,84
2025-06-23 15:00:11.523510,84
2025-06-23 15:00:11.574491,84
2025-06-23 15:00:11.623861,84
2025-06-23 15:00:11.675065,84
2025-06-23 15:00:11.724314,84
2025-06-23 15:00:11.774346,84
2025-06-23 15:00:11.825219,84
2025-06-23 15:00:11.876031,84
2025-06-23 15:00:11.926661,84
2025-06-23 15:00:11.976225,84
2025-06-23 15:00:12.027123,84
2025-06-23 15:00:12.077680,84
2025-06-23 15:00:12.127936,84
2025-06-23 15:00:12.178727,84
2025-06-23 15:00:12.228554,84
2025-06-23 15:00:12.278375,84
2025-06-23 15:00:12.329405,84
2025-06-23 15:00:12.380469,84
2025-06-23 15:00:12.430194,84
2025-06-23 15:00:12.481278,84
2025-06-23 15:00:12.531673,84
2025-06-23 15:00:12.580396,84
2025-06-23 15:00:12.630924,84
2025-06-23 15:00:12.682666,84
2025-06-23 15:00:12.732025,84
2025-06-23 15:00:12.783298,84
2025-06-23 15:00:12.832409,84
2025-06-23 15:00:12.884326,84
2025-06-23 15:00:12.933187,84
2025-06-23 15:00:12.985363,84
2025-06-23 15:00:13.035766,84
2025-06-23 15:00:13.085079,84
2025-06-23 15:00:13.136785,84
2025-06-23 15:00:13.187496,84
2025-06-23 15:00:13.237435,84
2025-06-23 15:00:13.298255,84
2025-06-23 15:00:13.338214,84
2025-06-23 15:00:13.389064,84
2025-06-23 15:00:13.438930,84
2025-06-23 15:00:13.489796,84
2025-06-23 15:00:13.540333,84
2025-06-23 15:00:13.591407,84
2025-06-23 15:00:13.641400,84
2025-06-23 15:00:13.690988,84
2025-06-23 15:00:13.748396,84
2025-06-23 15:00:13.792603,84
2025-06-23 15:00:13.842909,84
2025-06-23 15:00:13.893303,84
2025-06-23 15:00:13.942927,84
2025-06-23 15:00:13.995105,84
2025-06-23 15:00:14.044482,84
2025-06-23 15:00:14.095017,84
2025-06-23 15:00:14.145468,84
2025-06-23 15:00:14.202399,84
2025-06-23 15:00:14.245289,84
2025-06-23 15:00:14.296178,84
2025-06-23 15:00:14.347109,84
2025-06-23 15:00:14.397884,84
2025-06-23 15:00:14.447527,84
2025-06-23 15:00:14.506177,84
2025-06-23 15:00:14.548322,84
2025-06-23 15:00:14.598433,84
2025-06-23 15:00:14.649398,84
2025-06-23 15:00:14.699912,84
2025-06-23 15:00:14.750389,84
2025-06-23 15:00:14.801049,84
2025-06-23 15:00:14.850828,84
2025-06-23 15:00:14.902075,84
2025-06-23 15:00:14.951772,84
2025-06-23 15:00:15.002464,84
2025-06-23 15:00:15.053621,84
2025-06-23 15:00:15.103187,84
2025-06-23 15:00:15.153714,84
2025-06-23 15:00:15.203846,84
2025-06-23 15:00:15.254077,84
2025-06-23 15:00:15.305475,84
2025-06-23 15:00:15.355092,84
2025-06-23 15:00:15.405710,84
2025-06-23 15:00:15.454936,84
2025-06-23 15:00:15.506268,84
2025-06-23 15:00:15.557067,84
2025-06-23 15:00:15.608121,84
2025-06-23 15:00:15.657355,84
2025-06-23 15:00:15.708834,84
2025-06-23 15:00:15.757488,84
2025-06-23 15:00:15.809011,84
2025-06-23 15:00:15.859725,84
2025-06-23 15:00:15.909577,84
2025-06-23 15:00:15.959875,84
2025-06-23 15:00:16.010398,84
2025-06-23 15:00:16.060642,84
2025-06-23 15:00:16.109914,84
2025-06-23 15:00:16.161487,84
2025-06-23 15:00:16.211902,84
2025-06-23 15:00:16.261858,84
2025-06-23 15:00:16.312556,84
2025-06-23 15:00:16.361501,84
2025-06-23 15:00:16.413764,84
2025-06-23 15:00:16.464158,84
2025-06-23 15:00:16.515375,84
2025-06-23 15:00:16.564962,83
2025-06-23 15:00:16.615510,83
2025-06-23 15:00:16.666755,83
2025-06-23 15:00:16.716138,83
2025-06-23 15:00:16.766683,83
2025-06-23 15:00:16.817301,83
2025-06-23 15:00:16.867299,83
2025-06-23 15:00:16.917021,83
2025-06-23 15:00:16.967474,83
2025-06-23 15:00:17.018962,83
2025-06-23 15:00:17.069034,83
2025-06-23 15:00:17.119605,83
2025-06-23 15:00:17.169793,83
2025-06-23 15:00:17.220095,83
2025-06-23 15:00:17.271514,83
2025-06-23 15:00:17.321438,83
2025-06-23 15:00:17.377747,82
2025-06-23 15:00:17.421463,82
2025-06-23 15:00:17.471805,82
2025-06-23 15:00:17.522609,82
2025-06-23 15:00:17.573821,82
2025-06-23 15:00:17.623030,82
2025-06-23 15:00:17.673070,82
2025-06-23 15:00:17.724821,82
2025-06-23 15:00:17.774921,82
2025-06-23 15:00:17.825490,82
2025-06-23 15:00:17.876106,82
2025-06-23 15:00:17.926429,82
2025-06-23 15:00:17.975592,82
2025-06-23 15:00:18.027368,82
2025-06-23 15:00:18.076907,82
2025-06-23 15:00:18.128485,82
2025-06-23 15:00:18.178698,81
2025-06-23 15:00:18.228372,81
2025-06-23 15:00:18.280108,81
2025-06-23 15:00:18.331025,81
2025-06-23 15:00:18.381071,81
2025-06-23 15:00:18.431372,81
2025-06-23 15:00:18.481665,81
2025-06-23 15:00:18.531906,81
2025-06-23 15:00:18.583176,81
2025-06-23 15:00:18.633618,81
2025-06-23 15:00:18.683708,81
2025-06-23 15:00:18.734119,81
2025-06-23 15:00:18.784800,81
2025-06-23 15:00:18.835531,81
2025-06-23 15:00:18.885423,81
2025-06-23 15:00:18.936293,81
2025-06-23 15:00:18.985798,81
2025-06-23 15:00:19.037009,81
2025-06-23 15:00:19.087163,81
2025-06-23 15:00:19.137376,81
2025-06-23 15:00:19.187832,81
2025-06-23 15:00:19.238220,81
2025-06-23 15:00:19.288408,81
2025-06-23 15:00:19.338721,81
2025-06-23 15:00:19.389432,81
2025-06-23 15:00:19.439752,81
2025-06-23 15:00:19.489881,81
2025-06-23 15:00:19.540114,81
2025-06-23 15:00:19.590111,81
2025-06-23 15:00:19.641600,81
2025-06-23 15:00:19.692314,80
2025-06-23 15:00:19.742557,80
2025-06-23 15:00:19.792707,80
2025-06-23 15:00:19.843706,80
2025-06-23 15:00:19.894232,80
2025-06-23 15:00:19.944551,80
2025-06-23 15:00:19.994355,80
2025-06-23 15:00:20.044964,80
2025-06-23 15:00:20.095456,80
2025-06-23 15:00:20.146773,80
2025-06-23 15:00:20.196672,80
2025-06-23 15:00:20.247010,80
2025-06-23 15:00:20.295978,80
2025-06-23 15:00:20.347278,80
2025-06-23 15:00:20.398527,80
2025-06-23 15:00:20.448623,79
2025-06-23 15:00:20.499288,79
2025-06-23 15:00:20.549579,79
2025-06-23 15:00:20.599641,79
2025-06-23 15:00:20.649772,79
2025-06-23 15:00:20.701071,79
2025-06-23 15:00:20.751275,79
2025-06-23 15:00:20.801844,79
2025-06-23 15:00:20.851943,79
2025-06-23 15:00:20.901988,79
2025-06-23 15:00:20.952608,79
2025-06-23 15:00:21.002704,79
2025-06-23 15:00:21.052033,79
2025-06-23 15:00:21.103669,79
2025-06-23 15:00:21.153776,79
2025-06-23 15:00:21.203476,79
2025-06-23 15:00:21.253536,78
2025-06-23 15:00:21.305069,78
2025-06-23 15:00:21.355197,78
2025-06-23 15:00:21.405386,78
2025-06-23 15:00:21.455727,78
2025-06-23 15:00:21.505747,78
2025-06-23 15:00:21.557691,78
2025-06-23 15:00:21.607425,78
2025-06-23 15:00:21.657693,78
2025-06-23 15:00:21.708652,78
2025-06-23 15:00:21.758049,78
2025-06-23 15:00:21.809237,78
2025-06-23 15:00:21.860108,78
2025-06-23 15:00:21.910030,78
2025-06-23 15:00:21.959799,78
2025-06-23 15:00:22.018106,78
2025-06-23 15:00:22.061054,77
2025-06-23 15:00:22.111682,77
2025-06-23 15:00:22.162537,77
2025-06-23 15:00:22.212748,77
2025-06-23 15:00:22.262667,77
2025-06-23 15:00:22.313704,77
2025-06-23 15:00:22.363931,77
2025-06-23 15:00:22.414434,77
2025-06-23 15:00:22.464516,77
2025-06-23 15:00:22.514714,77
2025-06-23 15:00:22.565382,77
2025-06-23 15:00:22.615282,77
2025-06-23 15:00:22.665420,77
2025-06-23 15:00:22.715863,77
2025-06-23 15:00:22.766400,77
2025-06-23 15:00:22.816883,77
2025-06-23 15:00:22.867255,76
2025-06-23 15:00:22.917594,76
2025-06-23 15:00:22.967907,76
2025-06-23 15:00:23.018155,76
2025-06-23 15:00:23.067902,76
2025-06-23 15:00:23.120129,76
2025-06-23 15:00:23.170283,76
2025-06-23 15:00:23.219982,76
2025-06-23 15:00:23.271266,76
2025-06-23 15:00:23.321351,76
2025-06-23 15:00:23.371223,76
2025-06-23 15:00:23.422225,76
2025-06-23 15:00:23.473029,76
2025-06-23 15:00:23.522833,76
2025-06-23 15:00:23.572002,76
2025-06-23 15:00:23.623749,76
2025-06-23 15:00:23.674116,76
2025-06-23 15:00:23.724691,76
2025-06-23 15:00:23.775604,76
2025-06-23 15:00:23.825065,76
2025-06-23 15:00:23.875589,76
2025-06-23 15:00:23.926429,76
2025-06-23 15:00:23.976414,76
2025-06-23 15:00:24.027311,76
2025-06-23 15:00:24.077456,76
2025-06-23 15:00:24.127540,76
2025-06-23 15:00:24.177879,76
2025-06-23 15:00:24.226877,76
2025-06-23 15:00:24.276911,76
2025-06-23 15:00:24.328029,76
2025-06-23 15:00:24.378454,76
2025-06-23 15:00:24.428617,76
2025-06-23 15:00:24.478527,76
2025-06-23 15:00:24.529984,76
2025-06-23 15:00:24.579291,76
2025-06-23 15:00:24.630619,76
2025-06-23 15:00:24.679829,76
2025-06-23 15:00:24.731784,76
2025-06-23 15:00:24.782621,76
2025-06-23 15:00:24.832721,76
2025-06-23 15:00:24.883765,76
2025-06-23 15:00:24.934416,76
2025-06-23 15:00:24.984651,76
2025-06-23 15:00:25.034704,76
2025-06-23 15:00:25.085317,76
2025-06-23 15:00:25.135805,76
2025-06-23 15:00:25.186524,76
2025-06-23 15:00:25.236355,76
2025-06-23 15:00:25.287058,76
2025-06-23 15:00:25.336915,76
2025-06-23 15:00:25.387990,76
2025-06-23 15:00:25.437868,76
2025-06-23 15:00:25.488689,76
2025-06-23 15:00:25.538828,76
2025-06-23 15:00:25.589581,76
2025-06-23 15:00:25.640485,76
2025-06-23 15:00:25.690760,76
2025-06-23 15:00:25.739773,76
2025-06-23 15:00:25.791849,76
2025-06-23 15:00:25.841049,76
2025-06-23 15:00:25.892477,76
2025-06-23 15:00:25.942903,76
2025-06-23 15:00:25.993078,76
2025-06-23 15:00:26.042771,76
2025-06-23 15:00:26.094537,76
2025-06-23 15:00:26.144875,76
2025-06-23 15:00:26.195355,76
2025-06-23 15:00:26.246266,76
2025-06-23 15:00:26.296441,76
2025-06-23 15:00:26.346724,76
2025-06-23 15:00:26.397405,76
2025-06-23 15:00:26.447655,76
2025-06-23 15:00:26.498401,76
2025-06-23 15:00:26.548434,76
2025-06-23 15:00:26.604820,76
2025-06-23 15:00:26.649078,76
2025-06-23 15:00:26.700147,76
2025-06-23 15:00:26.750112,76
2025-06-23 15:00:26.800218,75
2025-06-23 15:00:26.850464,75
2025-06-23 15:00:26.924672,75
2025-06-23 15:00:26.956381,75
2025-06-23 15:00:27.001868,75
2025-06-23 15:00:27.050869,75
2025-06-23 15:00:27.102992,75
2025-06-23 15:00:27.152650,75
2025-06-23 15:00:27.203083,75
2025-06-23 15:00:27.252698,75
2025-06-23 15:00:27.304390,75
2025-06-23 15:00:27.354315,75
2025-06-23 15:00:27.405165,75
2025-06-23 15:00:27.455089,75
2025-06-23 15:00:27.505594,75
2025-06-23 15:00:27.556046,75
2025-06-23 15:00:27.606432,75
2025-06-23 15:00:27.656632,75
2025-06-23 15:00:27.706993,75
2025-06-23 15:00:27.757099,75
2025-06-23 15:00:27.807661,75
2025-06-23 15:00:27.858159,75
2025-06-23 15:00:27.908529,75
2025-06-23 15:00:27.960562,75
2025-06-23 15:00:28.010111,75
2025-06-23 15:00:28.059992,75
2025-06-23 15:00:28.110408,75
2025-06-23 15:00:28.169863,75
2025-06-23 15:00:28.210586,75
2025-06-23 15:00:28.261722,75
2025-06-23 15:00:28.312073,75
2025-06-23 15:00:28.362105,76
2025-06-23 15:00:28.413261,76
2025-06-23 15:00:28.463212,76
2025-06-23 15:00:28.513047,76
2025-06-23 15:00:28.564211,76
2025-06-23 15:00:28.614642,76
2025-06-23 15:00:28.663708,76
2025-06-23 15:00:28.715912,76
2025-06-23 15:00:28.765291,76
2025-06-23 15:00:28.816287,76
2025-06-23 15:00:28.866516,76
2025-06-23 15:00:28.917159,76
2025-06-23 15:00:28.967107,76
2025-06-23 15:00:29.017273,76
2025-06-23 15:00:29.067293,76
2025-06-23 15:00:29.118004,76
2025-06-23 15:00:29.168149,76
2025-06-23 15:00:29.218335,76
2025-06-23 15:00:29.269513,76
2025-06-23 15:00:29.319127,76
2025-06-23 15:00:29.369103,76
2025-06-23 15:00:29.419937,76
2025-06-23 15:00:29.470686,76
2025-06-23 15:00:29.521172,76
2025-06-23 15:00:29.570698,76
2025-06-23 15:00:29.621591,76
2025-06-23 15:00:29.671162,76
2025-06-23 15:00:29.722741,76
2025-06-23 15:00:29.773188,76
2025-06-23 15:00:29.823169,76
2025-06-23 15:00:29.874334,76
2025-06-23 15:00:29.924189,76
2025-06-23 15:00:29.974962,76
2025-06-23 15:00:30.025755,76
2025-06-23 15:00:30.075348,76
2025-06-23 15:00:30.125938,76
2025-06-23 15:00:30.176937,76
2025-06-23 15:00:30.226567,76
2025-06-23 15:00:30.276853,76
2025-06-23 15:00:30.327571,76
2025-06-23 15:00:30.378223,76
2025-06-23 15:00:30.428223,76
2025-06-23 15:00:30.478449,76
2025-06-23 15:00:30.528992,76
2025-06-23 15:00:30.579841,76
2025-06-23 15:00:30.630000,76
2025-06-23 15:00:30.680602,76
2025-06-23 15:00:30.730051,76
2025-06-23 15:00:30.780958,76
2025-06-23 15:00:30.831575,76
2025-06-23 15:00:30.881865,76
2025-06-23 15:00:30.932000,76
2025-06-23 15:00:30.982602,76
2025-06-23 15:00:31.032587,76
2025-06-23 15:00:31.083286,76
2025-06-23 15:00:31.133319,76
2025-06-23 15:00:31.183933,76
2025-06-23 15:00:31.234421,76
2025-06-23 15:00:31.285438,76
2025-06-23 15:00:31.336745,76
2025-06-23 15:00:31.386435,76
2025-06-23 15:00:31.435823,76
2025-06-23 15:00:31.487448,76
2025-06-23 15:00:31.537999,77
2025-06-23 15:00:31.588363,77
2025-06-23 15:00:31.638218,77
2025-06-23 15:00:31.688718,77
2025-06-23 15:00:31.739210,77
2025-06-23 15:00:31.789685,77
2025-06-23 15:00:31.840130,77
2025-06-23 15:00:31.891198,77
2025-06-23 15:00:31.941744,77
2025-06-23 15:00:31.991617,77
2025-06-23 15:00:32.041298,77
2025-06-23 15:00:32.093041,77
2025-06-23 15:00:32.142778,77
2025-06-23 15:00:32.193287,77
2025-06-23 15:00:32.243903,77
2025-06-23 15:00:32.294106,77
2025-06-23 15:00:32.344718,77
2025-06-23 15:00:32.394951,77
2025-06-23 15:00:32.445563,77
2025-06-23 15:00:32.504038,77
2025-06-23 15:00:32.554008,77
2025-06-23 15:00:32.597109,77
2025-06-23 15:00:32.647582,77
2025-06-23 15:00:32.698391,77
2025-06-23 15:00:32.747414,77
2025-06-23 15:00:32.798844,77
2025-06-23 15:00:32.848917,77
2025-06-23 15:00:32.898123,77
2025-06-23 15:00:32.949841,77
2025-06-23 15:00:32.999023,77
2025-06-23 15:00:33.050215,77
2025-06-23 15:00:33.100425,76
2025-06-23 15:00:33.150759,76
2025-06-23 15:00:33.201432,76
2025-06-23 15:00:33.253802,76
2025-06-23 15:00:33.301944,76
2025-06-23 15:00:33.352135,76
2025-06-23 15:00:33.402782,76
2025-06-23 15:00:33.452629,76
2025-06-23 15:00:33.502109,76
2025-06-23 15:00:33.553824,76
2025-06-23 15:00:33.604042,76
2025-06-23 15:00:33.654894,76
2025-06-23 15:00:33.704455,76
2025-06-23 15:00:33.754712,76
2025-06-23 15:00:33.806103,76
2025-06-23 15:00:33.856428,76
2025-06-23 15:00:33.906932,76
2025-06-23 15:00:33.957535,76
2025-06-23 15:00:34.007913,76
2025-06-23 15:00:34.058376,76
2025-06-23 15:00:34.108666,76
2025-06-23 15:00:34.159624,76
2025-06-23 15:00:34.209402,76
2025-06-23 15:00:34.259944,76
2025-06-23 15:00:34.310333,76
2025-06-23 15:00:34.360941,76
2025-06-23 15:00:34.410989,76
2025-06-23 15:00:34.461457,76
2025-06-23 15:00:34.511942,76
2025-06-23 15:00:34.561743,76
2025-06-23 15:00:34.612955,76
2025-06-23 15:00:34.662826,76
2025-06-23 15:00:34.713430,76
2025-06-23 15:00:34.764508,76
